MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:35:03,1.17.0,Bandit,11,4.14,nan,15,10,40,Left,Right,1,0,0.1,0.2,nan.1,nan.2,1.17
10/10/2023 23:23:55,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,41.0,107.0,62.0,2.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 23:24:02,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,41.0,107.0,62.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:24:02,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,41.0,107.0,62.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:27:05,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,42.0,107.0,62.0,2.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 23:28:17,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,43.0,107.0,62.0,2.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 23:30:10,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,44.0,107.0,62.0,2.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 23:30:12,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,44.0,107.0,63.0,2.0,0.12,398.0,,,,,,,,,,,,,,,,,,,
10/10/2023 23:30:49,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,44.0,108.0,63.0,3.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 23:30:54,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,44.0,108.0,63.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:30:57,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,44.0,108.0,63.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:31:24,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,45.0,108.0,63.0,3.0,,,0.49,,,,,,,,,,,,,,,,,,
10/10/2023 23:33:51,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,46.0,108.0,63.0,3.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 23:34:22,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,47.0,108.0,63.0,3.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 23:34:40,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,48.0,108.0,63.0,3.0,,,0.21,,,,,,,,,,,,,,,,,,
10/10/2023 23:34:44,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,48.0,108.0,63.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:34:45,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,48.0,108.0,63.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:37:51,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,49.0,108.0,63.0,3.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 23:37:54,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,49.0,108.0,64.0,3.0,1.13,462.0,,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:18,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,49.0,109.0,64.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:22,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,49.0,109.0,64.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:23,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,49.0,109.0,64.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:28,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,49.0,109.0,64.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:33,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,50.0,109.0,64.0,4.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:35,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,50.0,109.0,64.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:40,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,50.0,109.0,64.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:38:41,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,50.0,109.0,64.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:17,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,51.0,109.0,64.0,4.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:19,1.17.0,Bandit,11.0,3.85,2.0,15.0,40.0,10.0,Pellet,Left,51.0,109.0,65.0,4.0,0.25,265.0,,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:48,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,51.0,110.0,65.0,5.0,,,0.2,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:51,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,51.0,110.0,65.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:51,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,51.0,110.0,65.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:42:52,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,51.0,110.0,65.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:43:14,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,52.0,110.0,65.0,5.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 23:44:11,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,52.0,111.0,65.0,5.0,,,0.29,,,,,,,,,,,,,,,,,,
10/10/2023 23:44:13,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,52.0,111.0,65.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:46:46,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,53.0,111.0,65.0,5.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 23:46:48,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,53.0,111.0,65.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:51:23,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,53.0,112.0,65.0,5.0,,,0.18,,,,,,,,,,,,,,,,,,
10/10/2023 23:51:25,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,53.0,112.0,65.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 23:51:57,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,54.0,112.0,65.0,5.0,,,0.23,,,,,,,,,,,,,,,,,,
10/10/2023 23:52:01,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,54.0,112.0,65.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:52:12,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,55.0,112.0,65.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 23:52:16,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,55.0,112.0,65.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:52:17,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,55.0,112.0,65.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 23:54:15,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,56.0,112.0,65.0,5.0,,,0.22,,,,,,,,,,,,,,,,,,
10/11/2023 0:06:38,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,56.0,113.0,65.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/11/2023 0:06:40,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,56.0,113.0,66.0,5.0,0.31,1461.0,,,,,,,,,,,,,,,,,,,
10/11/2023 0:07:03,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,56.0,114.0,66.0,6.0,,,0.06,,,,,,,,,,,,,,,,,,
10/11/2023 0:07:07,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,114.0,66.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:07:08,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,114.0,66.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:08:17,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,56.0,115.0,66.0,6.0,,,0.18,,,,,,,,,,,,,,,,,,
10/11/2023 0:08:19,1.17.0,Bandit,11.0,3.85,2.0,15.0,40.0,10.0,Pellet,Left,56.0,115.0,67.0,6.0,0.06,99.0,,,,,,,,,,,,,,,,,,,
10/11/2023 0:08:38,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,56.0,116.0,67.0,7.0,,,0.12,,,,,,,,,,,,,,,,,,
10/11/2023 0:08:41,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,116.0,67.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:08:43,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,116.0,67.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:09:46,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,56.0,117.0,67.0,7.0,,,0.14,,,,,,,,,,,,,,,,,,
10/11/2023 0:09:54,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,117.0,67.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:09:55,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,117.0,67.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:09:56,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,56.0,117.0,67.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:10:04,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,57.0,117.0,67.0,7.0,,,0.19,,,,,,,,,,,,,,,,,,
10/11/2023 0:10:07,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,57.0,117.0,68.0,7.0,0.75,108.0,,,,,,,,,,,,,,,,,,,
10/11/2023 0:10:27,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,58.0,117.0,68.0,8.0,,,0.29,,,,,,,,,,,,,,,,,,
10/11/2023 0:10:32,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,58.0,117.0,68.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 0:18:30,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,59.0,117.0,68.0,8.0,,,0.1,,,,,,,,,,,,,,,,,,
10/11/2023 0:41:57,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,59.0,118.0,68.0,8.0,,,0.09,,,,,,,,,,,,,,,,,,
10/11/2023 0:52:30,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,59.0,119.0,68.0,8.0,,,0.03,,,,,,,,,,,,,,,,,,
10/11/2023 0:55:39,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,59.0,120.0,68.0,8.0,,,0.11,,,,,,,,,,,,,,,,,,
10/11/2023 0:55:42,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,59.0,120.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:55:42,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,59.0,120.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 0:57:56,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,59.0,121.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:07:51,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,59.0,122.0,68.0,8.0,,,0.22,,,,,,,,,,,,,,,,,,
10/11/2023 1:21:56,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,59.0,123.0,68.0,8.0,,,0.26,,,,,,,,,,,,,,,,,,
10/11/2023 1:25:09,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,59.0,124.0,68.0,8.0,,,0.05,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:03,1.17.0,Bandit,11.0,3.83,,15.0,40.0,10.0,Right,Left,59.0,125.0,68.0,8.0,,,0.38,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:05,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,59.0,125.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:06,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,59.0,125.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:08,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,59.0,125.0,68.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:27,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,60.0,125.0,68.0,8.0,,,0.27,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:29,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,60.0,125.0,69.0,8.0,0.19,5182.0,,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:50,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,60.0,126.0,69.0,9.0,,,0.07,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:53,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,60.0,126.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:54,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,60.0,126.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:55,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,60.0,126.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:55,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,60.0,126.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:55,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,60.0,126.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:58,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,60.0,126.0,69.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:36:58,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,60.0,126.0,69.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:37:01,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,60.0,126.0,69.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:37:05,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,60.0,127.0,69.0,9.0,,,0.41,,,,,,,,,,,,,,,,,,
10/11/2023 1:37:43,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,61.0,127.0,69.0,9.0,,,0.02,,,,,,,,,,,,,,,,,,
10/11/2023 1:37:45,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,61.0,127.0,69.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:39:03,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,61.0,128.0,69.0,9.0,,,0.06,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:16,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,61.0,129.0,69.0,9.0,,,1.03,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:20,1.17.0,Bandit,11.0,3.83,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:20,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:20,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:20,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:21,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:21,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:42:21,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,61.0,129.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:44:08,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,61.0,130.0,69.0,9.0,,,0.61,,,,,,,,,,,,,,,,,,
10/11/2023 1:44:12,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,61.0,130.0,69.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:46:47,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,62.0,130.0,69.0,9.0,,,0.05,,,,,,,,,,,,,,,,,,
10/11/2023 1:46:53,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,62.0,130.0,69.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:01,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,62.0,131.0,69.0,9.0,,,0.13,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:03,1.17.0,Bandit,11.0,3.84,1.0,15.0,40.0,10.0,Pellet,Left,62.0,131.0,70.0,9.0,0.12,1174.0,,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:29,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,62.0,132.0,70.0,10.0,,,0.13,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:32,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:34,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:37,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:37,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:37,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:38,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,62.0,132.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:47,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,63.0,132.0,70.0,10.0,,,0.16,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:57,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,63.0,132.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:56:58,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,63.0,132.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:10,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,63.0,133.0,70.0,10.0,,,0.07,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:19,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,63.0,133.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:19,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,63.0,133.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:21,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,63.0,133.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:24,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,63.0,134.0,70.0,10.0,,,0.28,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:41,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,64.0,134.0,70.0,10.0,,,0.15,,,,,,,,,,,,,,,,,,
10/11/2023 1:57:44,1.17.0,Bandit,11.0,3.83,,15.0,40.0,10.0,LeftinTimeOut,Left,64.0,134.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:59:11,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,65.0,134.0,70.0,10.0,,,0.01,,,,,,,,,,,,,,,,,,
10/11/2023 1:59:39,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,65.0,135.0,70.0,10.0,,,0.21,,,,,,,,,,,,,,,,,,
10/11/2023 1:59:44,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,65.0,135.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:59:45,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,65.0,135.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 1:59:48,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,LeftinTimeOut,Left,65.0,135.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 2:00:42,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,66.0,135.0,70.0,10.0,,,0.06,,,,,,,,,,,,,,,,,,
10/11/2023 2:01:15,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,66.0,136.0,70.0,10.0,,,0.16,,,,,,,,,,,,,,,,,,
10/11/2023 2:01:16,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,66.0,136.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 2:01:17,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,66.0,136.0,70.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 2:01:18,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,LeftinTimeOut,Left,66.0,136.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/11/2023 2:02:40,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,67.0,136.0,70.0,10.0,,,0.19,,,,,,,,,,,,,,,,,,
10/11/2023 2:02:54,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,68.0,136.0,70.0,10.0,,,0.26,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:01,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,68.0,136.0,71.0,10.0,5.77,418.0,,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:23,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Right,Left,68.0,137.0,71.0,11.0,,,0.42,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:27,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,68.0,137.0,71.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:37,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Right,Left,68.0,138.0,71.0,11.0,,,0.25,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:39,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,RightinTimeout,Left,68.0,138.0,71.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 2:03:42,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,RightinTimeout,Left,68.0,138.0,71.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/11/2023 2:04:30,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,69.0,138.0,71.0,11.0,,,0.26,,,,,,,,,,,,,,,,,,
10/11/2023 2:04:32,1.17.0,Bandit,11.0,3.84,2.0,15.0,40.0,10.0,Pellet,Left,69.0,138.0,72.0,11.0,0.12,91.0,,,,,,,,,,,,,,,,,,,
10/11/2023 2:04:58,1.17.0,Bandit,11.0,3.85,,15.0,40.0,10.0,Left,Left,70.0,138.0,72.0,12.0,,,0.23,,,,,,,,,,,,,,,,,,
10/11/2023 2:05:00,1.17.0,Bandit,11.0,3.85,1.0,15.0,40.0,10.0,Pellet,Left,70.0,138.0,73.0,12.0,0.06,28.0,,,,,,,,,,,,,,,,,,,
10/11/2023 2:05:39,1.17.0,Bandit,11.0,3.84,,15.0,40.0,10.0,Left,Left,71.0,138.0,73.0,13.0,,,0.03,,,,,,,,,,,,,,,,,,
