MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:29:03,1.17.0,Bandit,21,4.18,nan,15,10,40,Left,Right,1,0,0.1,0.2,nan.1,nan.2,0.11
10/16/2023 23:56:36,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Left,Right,574.0,694.0,585.0,0.0,,,0.15,,,,,,,,,,,,,,,,,,
10/16/2023 23:56:38,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,574.0,694.0,585.0,0.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:56:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,574.0,695.0,585.0,0.0,,,0.54,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:08,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,574.0,695.0,586.0,0.0,11.38,1899.0,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:35,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Left,Right,575.0,695.0,586.0,1.0,,,0.03,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:39,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,695.0,586.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:41,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,695.0,586.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:42,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,695.0,586.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:42,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,695.0,586.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:46,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,695.0,586.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,575.0,696.0,586.0,1.0,,,0.31,,,,,,,,,,,,,,,,,,
10/16/2023 23:57:57,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,575.0,696.0,587.0,1.0,0.06,48.0,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:34,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,575.0,697.0,587.0,2.0,,,0.13,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:37,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:37,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:37,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:38,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:38,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:38,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,575.0,697.0,587.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:41,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:42,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,575.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:47,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Left,Right,576.0,697.0,587.0,2.0,,,0.23,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,576.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,576.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:58:55,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,576.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/16/2023 23:59:22,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Left,Right,577.0,697.0,587.0,2.0,,,0.26,,,,,,,,,,,,,,,,,,
10/16/2023 23:59:24,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,577.0,697.0,587.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 0:01:08,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,698.0,587.0,2.0,,,0.22,,,,,,,,,,,,,,,,,,
10/17/2023 0:01:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,699.0,587.0,2.0,,,0.3,,,,,,,,,,,,,,,,,,
10/17/2023 0:02:00,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,577.0,699.0,588.0,2.0,0.06,244.0,,,,,,,,,,,,,,,,,,,
10/17/2023 0:04:48,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,700.0,588.0,3.0,,,0.3,,,,,,,,,,,,,,,,,,
10/17/2023 0:19:40,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,701.0,588.0,3.0,,,0.81,,,,,,,,,,,,,,,,,,
10/17/2023 0:19:42,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,577.0,701.0,589.0,3.0,0.06,1062.0,,,,,,,,,,,,,,,,,,,
10/17/2023 0:20:04,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,702.0,589.0,4.0,,,0.8,,,,,,,,,,,,,,,,,,
10/17/2023 0:20:06,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,702.0,589.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:20:06,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,702.0,589.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:20:07,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,702.0,589.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:20:07,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,702.0,589.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:26,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,703.0,589.0,4.0,,,0.16,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:29,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,577.0,703.0,590.0,4.0,0.12,1127.0,,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:51,1.17.0,Bandit,21.0,3.63,,15.0,10.0,40.0,Right,Right,577.0,704.0,590.0,5.0,,,0.08,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:54,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:54,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:54,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:55,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:55,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:38:55,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,704.0,590.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:39:24,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,705.0,590.0,5.0,,,0.24,,,,,,,,,,,,,,,,,,
10/17/2023 0:47:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,706.0,590.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:47:58,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,577.0,706.0,591.0,5.0,0.06,569.0,,,,,,,,,,,,,,,,,,,
10/17/2023 0:48:40,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,707.0,591.0,6.0,,,0.01,,,,,,,,,,,,,,,,,,
10/17/2023 0:48:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,707.0,591.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:48:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,707.0,591.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 0:48:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,577.0,707.0,591.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:04:21,1.17.0,Bandit,21.0,3.61,,15.0,10.0,40.0,Right,Right,577.0,708.0,591.0,6.0,,,0.36,,,,,,,,,,,,,,,,,,
10/17/2023 1:04:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,709.0,591.0,6.0,,,0.39,,,,,,,,,,,,,,,,,,
10/17/2023 1:19:39,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,710.0,591.0,6.0,,,0.39,,,,,,,,,,,,,,,,,,
10/17/2023 1:21:12,1.17.0,Bandit,21.0,3.61,,15.0,10.0,40.0,Right,Right,577.0,711.0,591.0,6.0,,,0.13,,,,,,,,,,,,,,,,,,
10/17/2023 1:21:14,1.17.0,Bandit,21.0,3.61,2.0,15.0,10.0,40.0,Pellet,Right,577.0,711.0,592.0,6.0,0.24,1996.0,,,,,,,,,,,,,,,,,,,
10/17/2023 1:22:04,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,712.0,592.0,7.0,,,0.21,,,,,,,,,,,,,,,,,,
10/17/2023 1:22:24,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,577.0,713.0,592.0,7.0,,,0.3,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:16,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Left,Right,578.0,713.0,592.0,7.0,,,0.27,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:21,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,713.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:23,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,713.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:28,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,714.0,592.0,7.0,,,0.16,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:31,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,714.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:33,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,714.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:38,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,714.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:39,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,714.0,592.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 1:30:41,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,715.0,592.0,7.0,,,0.22,,,,,,,,,,,,,,,,,,
10/17/2023 1:32:44,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,716.0,592.0,7.0,,,0.58,,,,,,,,,,,,,,,,,,
10/17/2023 1:32:47,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,716.0,592.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:32:47,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,716.0,592.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:32:48,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,716.0,592.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:36:44,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,717.0,592.0,7.0,,,0.25,,,,,,,,,,,,,,,,,,
10/17/2023 1:36:46,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,717.0,592.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:40:33,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,718.0,592.0,7.0,,,0.16,,,,,,,,,,,,,,,,,,
10/17/2023 1:40:37,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,718.0,593.0,7.0,0.06,1162.0,,,,,,,,,,,,,,,,,,,
10/17/2023 1:40:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,719.0,593.0,8.0,,,0.71,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:00,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,719.0,593.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:00,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,719.0,593.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:01,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,719.0,593.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:01,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,719.0,593.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:15,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,720.0,593.0,8.0,,,0.55,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:27,1.17.0,Bandit,21.0,3.62,3.0,15.0,10.0,40.0,Pellet,Right,578.0,720.0,594.0,8.0,7.98,51.0,,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:50,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,721.0,594.0,9.0,,,0.04,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:41:58,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,721.0,594.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 1:45:54,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,722.0,594.0,9.0,,,0.27,,,,,,,,,,,,,,,,,,
10/17/2023 1:55:53,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,723.0,594.0,9.0,,,0.13,,,,,,,,,,,,,,,,,,
10/17/2023 1:58:16,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,724.0,594.0,9.0,,,0.31,,,,,,,,,,,,,,,,,,
10/17/2023 1:58:38,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,724.0,595.0,9.0,18.27,1031.0,,,,,,,,,,,,,,,,,,,
10/17/2023 1:58:55,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,725.0,595.0,10.0,,,0.24,,,,,,,,,,,,,,,,,,
10/17/2023 1:58:58,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,725.0,595.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:02:15,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,726.0,595.0,10.0,,,0.23,,,,,,,,,,,,,,,,,,
10/17/2023 2:03:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,727.0,595.0,10.0,,,0.14,,,,,,,,,,,,,,,,,,
10/17/2023 2:04:49,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,728.0,595.0,10.0,,,0.12,,,,,,,,,,,,,,,,,,
10/17/2023 2:04:53,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,728.0,596.0,10.0,0.06,375.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:22:15,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,729.0,596.0,11.0,,,0.2,,,,,,,,,,,,,,,,,,
10/17/2023 2:22:19,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,729.0,597.0,11.0,0.06,1046.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:22:50,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,730.0,597.0,12.0,,,0.21,,,,,,,,,,,,,,,,,,
10/17/2023 2:28:14,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,731.0,597.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:28:34,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,731.0,598.0,12.0,15.68,375.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:29:01,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,732.0,598.0,13.0,,,0.08,,,,,,,,,,,,,,,,,,
10/17/2023 2:41:34,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,733.0,598.0,13.0,,,0.15,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:54,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,734.0,598.0,13.0,,,0.78,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:56,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:57,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:58,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:58,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:58,1.17.0,Bandit,21.0,3.61,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:49:58,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,RightinTimeout,Right,578.0,734.0,598.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:50:01,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,734.0,598.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 2:50:04,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,LeftinTimeOut,Right,578.0,734.0,598.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 2:50:07,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,735.0,598.0,13.0,,,0.31,,,,,,,,,,,,,,,,,,
10/17/2023 2:50:11,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,735.0,599.0,13.0,0.06,1297.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:50:43,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,736.0,599.0,14.0,,,0.81,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:06,1.17.0,Bandit,21.0,3.62,,15.0,10.0,40.0,Right,Right,578.0,737.0,599.0,14.0,,,0.02,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:08,1.17.0,Bandit,21.0,3.62,2.0,15.0,10.0,40.0,Pellet,Right,578.0,737.0,600.0,14.0,0.06,57.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:30,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Right,Right,578.0,738.0,600.0,0.0,,,0.79,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:32,1.17.0,Bandit,21.0,3.62,2.0,15.0,35.0,65.0,Pellet,Right,578.0,738.0,601.0,0.0,0.06,24.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:53,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Right,Right,578.0,739.0,601.0,1.0,,,0.35,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:55,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,RightinTimeout,Right,578.0,739.0,601.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:56,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,RightinTimeout,Right,578.0,739.0,601.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:56,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,RightinTimeout,Right,578.0,739.0,601.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:56,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,RightinTimeout,Right,578.0,739.0,601.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/17/2023 2:51:59,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,LeftinTimeOut,Right,578.0,739.0,601.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 2:52:22,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Left,Right,579.0,739.0,601.0,1.0,,,0.43,,,,,,,,,,,,,,,,,,
10/17/2023 2:52:25,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,LeftinTimeOut,Right,579.0,739.0,601.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/17/2023 2:53:13,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Right,Right,579.0,740.0,601.0,1.0,,,0.07,,,,,,,,,,,,,,,,,,
10/17/2023 2:53:15,1.17.0,Bandit,21.0,3.62,1.0,15.0,35.0,65.0,Pellet,Right,579.0,740.0,602.0,1.0,0.18,103.0,,,,,,,,,,,,,,,,,,,
10/17/2023 2:53:32,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Right,Right,579.0,741.0,602.0,2.0,,,0.03,,,,,,,,,,,,,,,,,,
10/17/2023 2:53:49,1.17.0,Bandit,21.0,3.62,2.0,15.0,35.0,65.0,Pellet,Right,579.0,741.0,603.0,2.0,13.21,34.0,,,,,,,,,,,,,,,,,,,
10/17/2023 3:12:36,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Left,Right,580.0,741.0,603.0,3.0,,,0.04,,,,,,,,,,,,,,,,,,
10/17/2023 3:14:30,1.17.0,Bandit,21.0,3.62,,15.0,35.0,65.0,Right,Right,580.0,742.0,603.0,3.0,,,0.21,,,,,,,,,,,,,,,,,,
